Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-ul9c,checkpoint-yhhe,checkpoint-43k7,branch-r1a2,checkpoint-6g2b,Dep vs GAD object-18  ,Dep vs GAD object-18   Quantised,Dep vs SAD object-22  ,Dep vs SAD object-22   Quantised,OCD v dep object-26  ,OCD v dep object-26   Quantised,BDD v Dep object-30  ,BDD v Dep object-30   Quantised,Dep vs ED object-34  ,Dep vs ED object-34   Quantised,SAD v GAD object-38  ,SAD v GAD object-38   Quantised,GAD vs OCD object-42  ,GAD vs OCD object-42   Quantised,GAD v BDD object-46  ,GAD v BDD object-46   Quantised,ED v GAD object-50  ,ED v GAD object-50   Quantised,OCD v SAD object-54  ,OCD v SAD object-54   Quantised,SAD vs BDD object-58  ,SAD vs BDD object-58   Quantised,SAD vs ED object-62  ,SAD vs ED object-62   Quantised,OCD vs BDD object-67  ,OCD vs BDD object-67   Quantised,ED v OCD object-71  ,ED v OCD object-71   Quantised,BDD vs ED object-75  ,BDD vs ED object-75   Quantised,Diagnosis  object-79 Response,Diagnosis  object-79 Quantised,Self-report measures object-80 Value,Clinician measures object-81 Value,Further info object-82 Value,Treatment object-86 Response,Treatment object-86 Quantised,Other treatment object-91 Value
1,1746101128058,01/05/2025 12:05:28,1746104728058,1,01/05/2025 14:05:28,212748,1,questionnaire-g2t1,,45785371,pa462tpx,13323341,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x568,Completed prevalence - clicked onto thanks and debrief,,0,OCD female vignette and questions (Second),14,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder,2,Social anxiety disorder/social phobia,2,Obsessive-compulsive disorder,1,Depression,2,Depression,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,2,Generalised anxiety disorder,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,1,Social anxiety disorder/social phobia,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,1,Obsessive-compulsive disorder,2,Body dysmorphic disorder,1,Generalised anxiety disorder,2,None,None,I would like to know if this young person has a diagnosis of ASD or any other condidtions. ,Cognitive behavioural therapy (CBT) ,2,
1,1746101251633,01/05/2025 12:07:31,1746104851633,1,01/05/2025 14:07:31,212748,1,questionnaire-g2t1,,45785413,5xbifmxe,13323379,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x920,Completed prevalence - clicked onto thanks and debrief,,0,OCD female vignette and questions (Second),14,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder,2,Social anxiety disorder/social phobia,2,Obsessive-compulsive disorder,1,Depression,2,Depression,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,2,Generalised anxiety disorder,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,1,Social anxiety disorder/social phobia,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,1,Obsessive-compulsive disorder,2,Body dysmorphic disorder,1,Obsessive-compulsive disorder,4,"RCADs, Current View, ",Ones which are related to OCD ,"I would need to understand how long she has been feeling this way, her thoughts around what will happen if she doesnt carrry out the tasks she has to do more than once, her levels of anxiety. risk assess for self harm and suicidal ideation",Cognitive behavioural therapy (CBT) with Exposure and Response Prevention (ERP) ,3,
1,1746107367925,01/05/2025 13:49:27,1746110967925,1,01/05/2025 15:49:27,212748,1,questionnaire-g2t1,,45788035,onu6nols,13324155,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1600x900,1592x740,Completed prevalence - clicked onto thanks and debrief,,0,OCD female vignette and questions (Second),14,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Depression,1,Depression,1,Obsessive-compulsive disorder,1,Depression,2,Depression,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,2,Generalised anxiety disorder,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,1,Social anxiety disorder/social phobia,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,1,Obsessive-compulsive disorder,2,Body dysmorphic disorder,1,Obsessive-compulsive disorder,4,"RCADS
CHOCI",Y-BOCS,"explore other thoughts around bad things from happening to her family. are there any other concerns regarding negative things occuring. any other compulsive behaviours, reassurance or avoidance behaviours.
",Cognitive behavioural therapy (CBT) with Exposure and Response Prevention (ERP) ,3,
1,1746107816765,01/05/2025 13:56:56,1746111416765,1,01/05/2025 15:56:56,212748,1,questionnaire-g2t1,,45788254,x1yxzdzs,13324214,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x602,Completed prevalence - clicked onto thanks and debrief,,0,OCD female vignette and questions (Second),14,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder,2,Depression,1,Obsessive-compulsive disorder,1,Depression,2,Depression,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,2,Generalised anxiety disorder,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,1,Social anxiety disorder/social phobia,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,1,Obsessive-compulsive disorder,2,Eating disorder,2,Obsessive-compulsive disorder,4,Strengths and difficulties questionnaire ,"Children’s Obsessional Compulsive Inventory-Revised-Self Report 
And parents version 
Potentially Revised Childrens Anxiety and Depression scale (RCADS) as provides measure of obsessive-compulsive ","Family history 
Whether there had been any thoughts of suicide / self-harm 
Developmental history ",Cognitive behavioural therapy (CBT) with Exposure and Response Prevention (ERP) ,3,
1,1746108128656,01/05/2025 14:02:08,1746111728656,1,01/05/2025 16:02:08,212748,1,questionnaire-g2t1,,45788428,0v0a5ktd,13324343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1920x1200,1912x1040,Completed prevalence - clicked onto thanks and debrief,,0,OCD female vignette and questions (Second),14,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder,2,Social anxiety disorder/social phobia,2,Obsessive-compulsive disorder,1,Depression,2,Depression,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,2,Generalised anxiety disorder,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,1,Social anxiety disorder/social phobia,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,1,Obsessive-compulsive disorder,2,Body dysmorphic disorder,1,Obsessive-compulsive disorder,4,"none, usually work with learning disabilties ",none ,full assessment,Cognitive behavioural therapy (CBT) ,2,
1,1746108348514,01/05/2025 14:05:48,1746111948514,1,01/05/2025 16:05:48,212748,1,questionnaire-g2t1,,45788518,c2f0b02n,13324021,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,OCD female vignette and questions (Second),14,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder,2,Depression,1,Obsessive-compulsive disorder,1,Depression,2,Depression,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,2,Generalised anxiety disorder,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,1,Social anxiety disorder/social phobia,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,1,Obsessive-compulsive disorder,2,Body dysmorphic disorder,1,Obsessive-compulsive disorder,4,"GAD-7
RCADS",CGAS,full mental state examination,Cognitive behavioural therapy (CBT) with Exposure and Response Prevention (ERP) ,3,
1,1746174623276,02/05/2025 08:30:23,1746178223276,1,02/05/2025 10:30:23,212748,1,questionnaire-g2t1,,45803626,siv6wsx4,13328850,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1185x570,Completed prevalence - clicked onto thanks and debrief,,0,OCD female vignette and questions (Second),14,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder,2,Depression,1,Depression,2,Depression,2,Depression,1,Social anxiety disorder/social phobia,1,Generalised anxiety disorder,1,Body dysmorphic disorder,2,Generalised anxiety disorder,2,Social anxiety disorder/social phobia,2,Social anxiety disorder/social phobia,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,1,Obsessive-compulsive disorder,2,Body dysmorphic disorder,1,Obsessive-compulsive disorder,4,"rcads 
gad",non,5 ps formulation,Third wave cognitive behavioural therapy (e.g. ACT; CFT; DBT; MBCT; Schema therapy)  ,4,
1,1746197832594,02/05/2025 14:57:12,1746201432594,1,02/05/2025 16:57:12,212748,1,questionnaire-g2t1,,45817365,t32om1fy,13332599,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x568,Completed prevalence - clicked onto thanks and debrief,,0,OCD female vignette and questions (Second),14,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder,2,Social anxiety disorder/social phobia,2,Obsessive-compulsive disorder,1,Depression,2,Depression,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,2,Generalised anxiety disorder,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,1,Social anxiety disorder/social phobia,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,1,Obsessive-compulsive disorder,2,Body dysmorphic disorder,1,Obsessive-compulsive disorder,4,CH-OCI,None,"If the actions 4 times are a compulsion, impact on her day to day life. If there are any other comorbid concerns e.g. depression.",Cognitive behavioural therapy (CBT) ,2,
1,1746517509991,06/05/2025 07:45:09,1746521109991,1,06/05/2025 09:45:09,212748,1,questionnaire-g2t1,,45887301,p8zdrhm6,13353332,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,OCD female vignette and questions (Second),14,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder,2,Depression,1,Obsessive-compulsive disorder,1,Depression,2,Depression,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,2,Generalised anxiety disorder,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,1,Social anxiety disorder/social phobia,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,1,Obsessive-compulsive disorder,2,Body dysmorphic disorder,1,Generalised anxiety disorder,2,RCADS,ORS,"5 area's model. FIDO model.
exploration of any intrusive thoughts linked to the repeated behaviours.
exploration of catastophic thoughts around something happening to family.
Greatest feared consequence.
Is Aisha still engaging in hobbies?
Risk assessment.",Cognitive behavioural therapy (CBT) with Exposure and Response Prevention (ERP) ,3,
1,1746560522337,06/05/2025 19:42:02,1746564122337,1,06/05/2025 21:42:02,212748,1,questionnaire-g2t1,,45911487,pzgblw47,13359973,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,412x892,411x756,Completed prevalence - clicked onto thanks and debrief,,0,OCD female vignette and questions (Second),14,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Depression,1,Depression,1,Obsessive-compulsive disorder,1,Depression,2,Depression,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,2,Generalised anxiety disorder,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,1,Social anxiety disorder/social phobia,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,1,Obsessive-compulsive disorder,2,Eating disorder,2,Obsessive-compulsive disorder,4,"rituals, frequency, duration, does it worsen when suppressed or stressed, is it thoughts and actions",none,"how long has this been happenening, what helps relieves or precipitates her symptoms and anxiety",Cognitive behavioural therapy (CBT) with Exposure and Response Prevention (ERP) ,3,
1,1746613968163,07/05/2025 10:32:48,1746617568163,1,07/05/2025 12:32:48,212748,1,questionnaire-g2t1,,45926454,a0tp49ps,13362431,,live,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,OCD female vignette and questions (Second),14,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Depression,1,Depression,1,Obsessive-compulsive disorder,1,Depression,2,Depression,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,2,Generalised anxiety disorder,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,1,Social anxiety disorder/social phobia,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,1,Obsessive-compulsive disorder,2,Body dysmorphic disorder,1,Obsessive-compulsive disorder,4,Children's Yale-Brown Obsessive Compulsive Scale (CY-BOCS),None,"Family history of mental heath difficulties?
When did the current difficulties start?
What happens when Aisha is not able to engage in compulsive rituals? 
What does she think will happen to her family and how does engaging in rituals help with that? 
What protective factors does Aisha have? 
Has anything changed in Aisha's life recently - at home or at school? How has this impacted Aisha?",Cognitive behavioural therapy (CBT) with Exposure and Response Prevention (ERP) ,3,
1,1746701464135,08/05/2025 10:51:04,1746705064135,1,08/05/2025 12:51:04,212748,1,questionnaire-g2t1,,45982152,wx9vy8sv,13376447,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1536x864,1030x658,Completed prevalence - clicked onto thanks and debrief,,0,OCD female vignette and questions (Second),14,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Depression,1,Depression,1,Obsessive-compulsive disorder,1,Depression,2,Depression,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,2,Generalised anxiety disorder,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,1,Social anxiety disorder/social phobia,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,1,Obsessive-compulsive disorder,2,Body dysmorphic disorder,1,Obsessive-compulsive disorder,4,"ChOCI-R-S
RCADS ",CGAS ,would want to explore the fear/worry behind the compulsions and what she fears would happen if she didnt do these things. explore tearfulness and worthlessness feelings to see if we can identify any triggers/patterns in behaviour. find out if they are able to identify the thoughts and feelings as CBT may not be effective if unable to do this,Cognitive behavioural therapy (CBT) with Exposure and Response Prevention (ERP) ,3,
