Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-ul9c,checkpoint-yhhe,checkpoint-43k7,branch-r1a2,checkpoint-6g2b,Dep vs GAD object-18  ,Dep vs GAD object-18   Quantised,Dep vs SAD object-22  ,Dep vs SAD object-22   Quantised,OCD v dep object-26  ,OCD v dep object-26   Quantised,BDD v Dep object-30  ,BDD v Dep object-30   Quantised,Dep vs ED object-34  ,Dep vs ED object-34   Quantised,SAD v GAD object-38  ,SAD v GAD object-38   Quantised,GAD vs OCD object-42  ,GAD vs OCD object-42   Quantised,GAD v BDD object-46  ,GAD v BDD object-46   Quantised,ED v GAD object-50  ,ED v GAD object-50   Quantised,OCD v SAD object-54  ,OCD v SAD object-54   Quantised,SAD vs BDD object-58  ,SAD vs BDD object-58   Quantised,SAD vs ED object-62  ,SAD vs ED object-62   Quantised,OCD vs BDD object-67  ,OCD vs BDD object-67   Quantised,ED v OCD object-71  ,ED v OCD object-71   Quantised,BDD vs ED object-75  ,BDD vs ED object-75   Quantised,Diagnosis  object-79 Response,Diagnosis  object-79 Quantised,Self-report measures object-80 Value,Clinician measures object-81 Value,Further info object-82 Value,Treatment object-86 Response,Treatment object-86 Quantised,Other treatment object-91 Value
1,1749029590262,04/06/2025 09:33:10,1749033190262,1,04/06/2025 11:33:10,212748,2,questionnaire-g2t1,,46830199,28t4oc60,13571703,,live,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1280x720,1272x594,Completed prevalence - clicked onto thanks and debrief,,0,OCD female vignette and questions (Second),14,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Depression,1,Depression,1,Obsessive-compulsive disorder,1,Depression,2,Depression,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,2,Generalised anxiety disorder,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,1,Social anxiety disorder/social phobia,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,1,Obsessive-compulsive disorder,2,Body dysmorphic disorder,1,Obsessive-compulsive disorder,4,RCAD'S and HONOSCA ,Safety planning and risk assessment. ,"How long have symtoms been ongoing, what happens when the rituals are not carried out, her level of anxiety when she experiences these thoughts, was there any trigger to the change in presentation, any significant life events, any intrusive thoughts, any neurodiversity, how does the anxiety reduce, are there any coping strategies, do the rituals impact her relationships, how is her academic abilities impacted by her anxieties, does she continue to do the rituals in public and if so what if she is interupted. ",Cognitive behavioural therapy (CBT) ,2,
1,1749031707578,04/06/2025 10:08:27,1749035307578,1,04/06/2025 12:08:27,212748,2,questionnaire-g2t1,,46832004,vtwfylac,13571707,,live,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1920x1080,1912x954,Completed prevalence - clicked onto thanks and debrief,,0,OCD female vignette and questions (Second),14,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder,2,Social anxiety disorder/social phobia,2,Obsessive-compulsive disorder,1,Depression,2,Depression,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,2,Generalised anxiety disorder,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,1,Social anxiety disorder/social phobia,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,1,Obsessive-compulsive disorder,2,Eating disorder,2,Obsessive-compulsive disorder,4,Clinical interview; RCADS,HoNOSCA,History of Aisha's relationship with these troubling beliefs; history of Aisha's relationships with family and peers; experiences of adversity; neurodevelopmental history; the beliefs and values that guide Aisha in her life,Cognitive behavioural therapy (CBT) with Exposure and Response Prevention (ERP) ,3,
1,1749038158095,04/06/2025 11:55:58,1749041758095,1,04/06/2025 13:55:58,212748,2,questionnaire-g2t1,,46836174,640tjtkn,13572880,,live,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1280x720,1274x570,Completed prevalence - clicked onto thanks and debrief,,0,OCD female vignette and questions (Second),14,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Depression,1,Depression,1,Obsessive-compulsive disorder,1,Depression,2,Depression,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,2,Generalised anxiety disorder,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,1,Social anxiety disorder/social phobia,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,1,Obsessive-compulsive disorder,2,Body dysmorphic disorder,1,Obsessive-compulsive disorder,4,"OCI
CY-BOCS",RCADS,"Onset
Triggers
Does OCD run in the family
Parental mental health
Safeguarding issues
Bullying
School
Friendships
Strengths/ Protective factors",Cognitive behavioural therapy (CBT) ,2,
1,1748963725834,03/06/2025 15:15:25,1748967325834,1,03/06/2025 17:15:25,212748,2,questionnaire-g2t1,,46802777,1nde45cl,13565324,,live,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1280x720,1272x568,Completed prevalence - clicked onto thanks and debrief,,0,OCD female vignette and questions (Second),14,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder,2,Depression,1,Depression,2,Depression,2,Depression,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,2,Generalised anxiety disorder,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,1,Social anxiety disorder/social phobia,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,1,Obsessive-compulsive disorder,2,Body dysmorphic disorder,1,Obsessive-compulsive disorder,4,RCADS,none,"what would happen if she didn't do those four things, what are those four things, when does she do those four things, ",Cognitive behavioural therapy (CBT) ,2,
1,1748944392003,03/06/2025 09:53:12,1748947992003,1,03/06/2025 11:53:12,212748,2,questionnaire-g2t1,,46784049,ea2pe2il,13560092,,live,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1280x720,1225x604,Completed prevalence - clicked onto thanks and debrief,,0,OCD female vignette and questions (Second),14,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder,2,Depression,1,Obsessive-compulsive disorder,1,Depression,2,Depression,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,2,Generalised anxiety disorder,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,1,Social anxiety disorder/social phobia,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,1,Obsessive-compulsive disorder,2,Body dysmorphic disorder,1,Obsessive-compulsive disorder,4,RCADS ,None,"Any prompting events for symptoms, exploring specific fears, understanding severity and duration of presentation, Family situation, functionning in school, family history of mental illness, family history and relationships, risk - self-harm and suicidal ideation",Cognitive behavioural therapy (CBT) with Exposure and Response Prevention (ERP) ,3,
1,1748936358139,03/06/2025 07:39:18,1748939958139,1,03/06/2025 09:39:18,212748,2,questionnaire-g2t1,,46776828,y3pz4pm0,13559016,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,412x892,411x751,Completed prevalence - clicked onto thanks and debrief,,0,OCD female vignette and questions (Second),14,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder,2,Depression,1,Obsessive-compulsive disorder,1,Depression,2,Depression,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,2,Generalised anxiety disorder,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,1,Social anxiety disorder/social phobia,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,1,Obsessive-compulsive disorder,2,Body dysmorphic disorder,1,Obsessive-compulsive disorder,4,choci r s ,choci r s ,"potential trigger
family history 
trauma - ptsd / avoidance etc
other cognitions and behaviours 
impact on functioning 
",Cognitive behavioural therapy (CBT) with Exposure and Response Prevention (ERP) ,3,
1,1748903210039,02/06/2025 22:26:50,1748906810039,1,03/06/2025 00:26:50,212748,2,questionnaire-g2t1,,46771038,heyauomu,13557860,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,412x915,411x785,Completed prevalence - clicked onto thanks and debrief,,0,OCD female vignette and questions (Second),14,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder,2,Depression,1,Obsessive-compulsive disorder,1,Depression,2,Depression,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,2,Generalised anxiety disorder,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,1,Social anxiety disorder/social phobia,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,1,Obsessive-compulsive disorder,2,Body dysmorphic disorder,1,Obsessive-compulsive disorder,4,none, none,"interests, values what matters to her and life she wants. what is getting in way of this.
past history fanily, school
sig events and traumas - accidents or incidents of harm to family
extent of rituals and compulsions
how long started any incident precipitating
what others do in response to rituals 
psycholgical flexibility skills
",Cognitive behavioural therapy (CBT) with Exposure and Response Prevention (ERP) ,3,
1,1748613444521,30/05/2025 13:57:24,1748617044521,1,30/05/2025 15:57:24,212748,2,questionnaire-g2t1,,46675806,22xkqxtt,13539579,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1920x1080,1912x920,Completed prevalence - clicked onto thanks and debrief,,0,OCD female vignette and questions (Second),14,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Depression,1,Depression,1,Obsessive-compulsive disorder,1,Depression,2,Depression,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,2,Generalised anxiety disorder,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,1,Social anxiety disorder/social phobia,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,1,Obsessive-compulsive disorder,2,Body dysmorphic disorder,1,Obsessive-compulsive disorder,4,RCADs,none,"family history
developmental history
history of difficulties 
current context - thoughts/feelings/behaviours 
goals/motivation ",Cognitive behavioural therapy (CBT) with Exposure and Response Prevention (ERP) ,3,
1,1748524618118,29/05/2025 13:16:58,1748528218118,1,29/05/2025 15:16:58,212748,2,questionnaire-g2t1,,46640048,4z7kgxxh,13531179,,live,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,OCD female vignette and questions (Second),14,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Depression,1,Depression,1,Obsessive-compulsive disorder,1,Depression,2,Depression,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,2,Generalised anxiety disorder,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,1,Body dysmorphic disorder,2,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,1,Obsessive-compulsive disorder,2,Body dysmorphic disorder,1,Obsessive-compulsive disorder,4,RCADS,CY-BOCS,"more information about the thoguths and the compulsions.
mood levels 
effect on day to day functioning
self image ",Cognitive behavioural therapy (CBT) with Exposure and Response Prevention (ERP) ,3,
1,1748594054415,30/05/2025 08:34:14,1748597654415,1,30/05/2025 10:34:14,212748,2,questionnaire-g2t1,,46667925,3f2t9hbl,13536954,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1920x1080,1912x920,Completed prevalence - clicked onto thanks and debrief,,0,OCD female vignette and questions (Second),14,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder,2,Social anxiety disorder/social phobia,2,Obsessive-compulsive disorder,1,Depression,2,Depression,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,2,Generalised anxiety disorder,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,1,Social anxiety disorder/social phobia,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,1,Obsessive-compulsive disorder,2,Eating disorder,2,Obsessive-compulsive disorder,4,"RCADS
ChOCI
CY-BOCS",None.,"Onset of the difficulties
Risk
What triggers her repeating the actions four times and what she is worried would happen if she was not able to complete it
How much time she is spending on the repeating actions
More about the impact of the difficulties
Her goals for support",Cognitive behavioural therapy (CBT) with Exposure and Response Prevention (ERP) ,3,
END OF FILE
