Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-ul9c,checkpoint-yhhe,checkpoint-43k7,branch-r1a2,checkpoint-6g2b,Dep vs GAD object-18  ,Dep vs GAD object-18   Quantised,Dep vs SAD object-22  ,Dep vs SAD object-22   Quantised,OCD v dep object-26  ,OCD v dep object-26   Quantised,BDD v Dep object-30  ,BDD v Dep object-30   Quantised,Dep vs ED object-34  ,Dep vs ED object-34   Quantised,SAD v GAD object-38  ,SAD v GAD object-38   Quantised,GAD vs OCD object-42  ,GAD vs OCD object-42   Quantised,GAD v BDD object-46  ,GAD v BDD object-46   Quantised,ED v GAD object-50  ,ED v GAD object-50   Quantised,OCD v SAD object-54  ,OCD v SAD object-54   Quantised,SAD vs BDD object-58  ,SAD vs BDD object-58   Quantised,SAD vs ED object-62  ,SAD vs ED object-62   Quantised,OCD vs BDD object-67  ,OCD vs BDD object-67   Quantised,ED v OCD object-71  ,ED v OCD object-71   Quantised,BDD vs ED object-75  ,BDD vs ED object-75   Quantised,Diagnosis  object-79 Response,Diagnosis  object-79 Quantised,Self-report measures object-80 Value,Clinician measures object-81 Value,Further info object-82 Value,Treatment object-86 Response,Treatment object-86 Quantised,Other treatment object-91 Value,Dermatologist object-90 Value,Further info dermatologist object-100 Value,Work with object-92 Response,Work with object-92 Quantised,Treatment sessions object-93 Response,Treatment sessions object-93 Quantised,Guidelines object-94 Value,Protocols object-95 Value
1,1746100683470,01/05/2025 11:58:03,1746104283470,1,01/05/2025 13:58:03,212748,1,questionnaire-yz2p,,45785205,pa462tpx,13323341,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x568,Completed prevalence - clicked onto thanks and debrief,,0,BDD female vignette and questions (First),16,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder,2,Social anxiety disorder/social phobia,2,Depression,2,Depression,2,Depression,1,Social anxiety disorder/social phobia,1,Generalised anxiety disorder,1,Generalised anxiety disorder,1,Generalised anxiety disorder,2,Social anxiety disorder/social phobia,2,Social anxiety disorder/social phobia,1,Social anxiety disorder/social phobia,1,Body dysmorphic disorder,2,Eating disorder,1,Body dysmorphic disorder,1,Social anxiety disorder/social phobia,3,None,None,None,Cognitive behavioural therapy (CBT) ,2,,50,The young person may not require a dermatologist as the concern could be driven by anxiety and there may not be an obvious need for a dermatologist. However going to see one may relieve some anxieties/ reassure the young person. ,Both (young person and parent/carer/guardian),3,9 to 12,3,None,None
1,1746100771643,01/05/2025 11:59:31,1746104371643,1,01/05/2025 13:59:31,212748,1,questionnaire-yz2p,,45785227,5xbifmxe,13323379,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x920,Completed prevalence - clicked onto thanks and debrief,,0,BDD female vignette and questions (First),16,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Depression,1,Depression,1,Depression,2,Depression,2,Depression,1,Social anxiety disorder/social phobia,1,Generalised anxiety disorder,1,Generalised anxiety disorder,1,Generalised anxiety disorder,2,Social anxiety disorder/social phobia,2,Social anxiety disorder/social phobia,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,1,Obsessive-compulsive disorder,2,Body dysmorphic disorder,1,Depression,1,"Current View, strengths and difficulties questionnaire, RCADs","PHQ - 9 
C-Gas","I would do some mood rating with the young person, find out about their levels of motivation, whether they are lacking in enjoyment, or stopped doing things they have previously enjoyed, risk assess in terms of self-harm, or suicidal ideation. I would not dismiss anxiety, but would consider low mood first ",Cognitive behavioural therapy (CBT) ,2,,63,"I think it could be important to see a dermatologist in case there is an issue, which could be driving the mental health difficulty - professional reassurance is often more beneficial that what a parent of friend can provide. The problem sounds very real to Mya and appears to not be being resolved with reassurance ",Primarily the young person,1,4 to 8,2,I would follow the pathway for low mood and anxiety in local area CAMHs ,none
1,1746106020855,01/05/2025 13:27:00,1746109620855,1,01/05/2025 15:27:00,212748,1,questionnaire-yz2p,,45787279,c2f0b02n,13324021,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,BDD female vignette and questions (First),16,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Depression,1,Depression,1,Depression,2,Depression,2,Depression,1,Generalised anxiety disorder,2,Generalised anxiety disorder,1,Generalised anxiety disorder,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,1,Social anxiety disorder/social phobia,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,1,Obsessive-compulsive disorder,2,Body dysmorphic disorder,1,Generalised anxiety disorder,2,"PHQ-9
GAD-7
RCADS","CGAS
CORS",Full Mental state examination,Cognitive behavioural therapy (CBT) ,2,,75,I feel seeing a dermatologist would be useful to a) rule out a possible skin condition that could have been missed and b) provide reassurance that there is no treatable skin conditon. Both of the above can provide validation to the young person although on the contrary it could potentially add to anxiety/mood disturbance if no skin condition was to be found and the young person would struggle to accept this. ,Primarily the young person,1,4 to 8,2,None,Anxiety self help workbook
1,1746106639177,01/05/2025 13:37:19,1746110239177,1,01/05/2025 15:37:19,212748,1,questionnaire-yz2p,,45787580,onu6nols,13324155,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1600x900,1592x740,Completed prevalence - clicked onto thanks and debrief,,0,BDD female vignette and questions (First),16,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder,2,Social anxiety disorder/social phobia,2,Obsessive-compulsive disorder,1,Body dysmorphic disorder,1,Depression,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,2,Body dysmorphic disorder,2,Generalised anxiety disorder,2,Social anxiety disorder/social phobia,2,Body dysmorphic disorder,2,Social anxiety disorder/social phobia,1,Body dysmorphic disorder,2,Obsessive-compulsive disorder,2,Body dysmorphic disorder,1,Body dysmorphic disorder,5,"BDI body dysmorphia inventry
RCADs",none,"what being worried about the condition of her skin actually means- is it that she feels there are germs on it, that it looks unusual or odd or does she have a skin condition that she worries about.
is she tearful for any other reasons?
does she do any checking behaviours? (on her body or in general)
any safety behaviours or behaviours she does to manage/cope other than avoidance
any other worries
do a FINDIE and 5Ps of the presenting worry/difficulty
risk etc and the usual assessment Qs like family Hx, medications etc
",Cognitive behavioural therapy (CBT) with Exposure and Response Prevention (ERP) ,3,,30,potentially if there is something identified by the GP as worth investigating. However if the concerns are just a feeling or beliefs from the young person that their skin is not right then this would be an unhelpful route to go down,Both (young person and parent/carer/guardian),3,13 to 20,4,NICE guidelines for OCD related disorders (ie Body dysmorphia),i know SLAM have developed a manual but not sure what it is.
1,1746107127797,01/05/2025 13:45:27,1746110727797,1,01/05/2025 15:45:27,212748,1,questionnaire-yz2p,,45787915,x1yxzdzs,13324214,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x602,Completed prevalence - clicked onto thanks and debrief,,0,BDD female vignette and questions (First),16,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder,2,Social anxiety disorder/social phobia,2,Obsessive-compulsive disorder,1,Depression,2,Depression,1,Social anxiety disorder/social phobia,1,Generalised anxiety disorder,1,Generalised anxiety disorder,1,Eating disorder,1,Social anxiety disorder/social phobia,2,Social anxiety disorder/social phobia,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,1,Obsessive-compulsive disorder,2,Body dysmorphic disorder,1,Social anxiety disorder/social phobia,3,"Strengths and difficulties questionnaire (SDQ)

",Spence childrens anxiety scale (SCAS),"Whether there is any thoughts of suicide or self-harm
I would want to know more about the concerns about her skin - whether this was related to weight or shape dissatisfaction, or judgement from peers etc. 
What are her fears of what would happen should she socialise with others? Core beliefs?",Cognitive behavioural therapy (CBT) with Exposure and Response Prevention (ERP) ,3,,20,"There is evidence in the vignette that her skin is fine and therefore seeing a dermatologist would likely not change her worries beyond potentially reassurance, however she is already receiving this from others around her and it has become a reassurance trap. ",Both (young person and parent/carer/guardian),3,13 to 20,4,Create SMART goals for Mya to work towards within the realm of her difficulties. ,none
1,1746107815355,01/05/2025 13:56:55,1746111415355,1,01/05/2025 15:56:55,212748,1,questionnaire-yz2p,,45788253,0v0a5ktd,13324343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1920x1200,1912x1040,Completed prevalence - clicked onto thanks and debrief,,0,BDD female vignette and questions (First),16,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder,2,Social anxiety disorder/social phobia,2,Depression,2,Depression,2,Depression,1,Generalised anxiety disorder,2,Generalised anxiety disorder,1,Generalised anxiety disorder,1,Generalised anxiety disorder,2,Social anxiety disorder/social phobia,2,Social anxiety disorder/social phobia,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,1,Obsessive-compulsive disorder,2,Body dysmorphic disorder,1,Generalised anxiety disorder,2,RCADS,none,Full assessment,Cognitive behavioural therapy (CBT) ,2,,75,It would be good to rule out any physical cause ,Primarily the young person,1,4 to 8,2,"No, usually work with people with learning disabilities ",none
1,1746174527539,02/05/2025 08:28:47,1746178127539,1,02/05/2025 10:28:47,212748,1,questionnaire-yz2p,,45803594,siv6wsx4,13328850,,live,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1185x570,Completed prevalence - clicked onto thanks and debrief,,0,BDD female vignette and questions (First),16,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder,2,Social anxiety disorder/social phobia,2,Depression,2,Depression,2,Depression,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,2,Generalised anxiety disorder,1,Generalised anxiety disorder,2,Social anxiety disorder/social phobia,2,Social anxiety disorder/social phobia,1,Social anxiety disorder/social phobia,1,Obsessive-compulsive disorder,1,Obsessive-compulsive disorder,2,Body dysmorphic disorder,1,Social anxiety disorder/social phobia,3,rcads,non,5Ps formulation,Cognitive behavioural therapy (CBT) ,2,,89,needs to,Primarily the young person,1,9 to 12,3,none,none
1,1746197419131,02/05/2025 14:50:19,1746201019131,1,02/05/2025 16:50:19,212748,1,questionnaire-yz2p,,45817209,t32om1fy,13332599,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1280x720,1272x568,Completed prevalence - clicked onto thanks and debrief,,0,BDD female vignette and questions (First),16,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder,2,Social anxiety disorder/social phobia,2,Depression,2,Body dysmorphic disorder,1,Depression,1,Generalised anxiety disorder,2,Generalised anxiety disorder,1,Generalised anxiety disorder,1,Generalised anxiety disorder,2,Obsessive-compulsive disorder,1,Body dysmorphic disorder,2,Social anxiety disorder/social phobia,1,Body dysmorphic disorder,2,Obsessive-compulsive disorder,2,Body dysmorphic disorder,1,Generalised anxiety disorder,2,"RCADS
SDQ
",None,"Whether her anxiety is purely focused around her skin or more generalised to other areas, if there are any other depression/BDD/anxiety/OCD symptoms. Whether there is any trauma, especially relating to her appearance or skin. How much she's avoiding school and interacting with others in general. ",Cognitive behavioural therapy (CBT) ,2,,29,"It may soothe the anxiety for a period of time but it's likely without treatment for the underlying anxiety, she may fixate on other areas.",Both (young person and parent/carer/guardian),3,9 to 12,3,None,None (I do not provide CBT intervention)
1,1746516805079,06/05/2025 07:33:25,1746520405079,1,06/05/2025 09:33:25,212748,1,questionnaire-yz2p,,45887069,p8zdrhm6,13353332,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,BDD female vignette and questions (First),16,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Depression,1,Depression,1,Depression,2,Body dysmorphic disorder,1,Depression,1,Generalised anxiety disorder,2,Generalised anxiety disorder,1,Body dysmorphic disorder,2,Generalised anxiety disorder,2,Social anxiety disorder/social phobia,2,Body dysmorphic disorder,2,Social anxiety disorder/social phobia,1,Body dysmorphic disorder,2,Obsessive-compulsive disorder,2,Body dysmorphic disorder,1,Body dysmorphic disorder,5,"RCADS to check for symptoms of Anxiety Disorders and Low mood etc.
Unaware of measures for Body Dysmorphic disorder",none,"5 areas model. FIDO model.
Any intrusive thought patterns related to the condition of her skin, any rituals to keep it clean etc.
Whether she is still engaging in hobbies.
What kind of reassurance is given by mum - what does that look like.",Third wave cognitive behavioural therapy (e.g. ACT; CFT; DBT; MBCT; Schema therapy) ,4,,74,"Sometimes it can be helpful to hear from a professionals perspective, to put the young person's mind at rest.",Both (young person and parent/carer/guardian),3,4 to 8,2,"If treating for lowmood, activation before motivation and engaging parents in this therapy to support Mya in getting out and about to meet up with friends etc.","If treating with BA, then brief adolescent BA manual."
1,1746560045377,06/05/2025 19:34:05,1746563645377,1,06/05/2025 21:34:05,212748,1,questionnaire-yz2p,,45911247,pzgblw47,13359973,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,412x892,411x756,Completed prevalence - clicked onto thanks and debrief,,0,BDD female vignette and questions (First),16,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Depression,1,Depression,1,Depression,2,Depression,2,Depression,1,Generalised anxiety disorder,2,Generalised anxiety disorder,1,Generalised anxiety disorder,1,Generalised anxiety disorder,2,Social anxiety disorder/social phobia,2,Body dysmorphic disorder,2,Social anxiety disorder/social phobia,1,Body dysmorphic disorder,2,Obsessive-compulsive disorder,2,Body dysmorphic disorder,1,Depression,1,"mood diary, suicidal ideation or self harm",none,"duration, sleep pattern, proyective factors  self harm or thoughts of suicide",Cognitive behavioural therapy (CBT) ,2,,80,"it will provide a possible solution for the root cause of her issues
",Both (young person and parent/carer/guardian),3,9 to 12,3,none,none
1,1746612463370,07/05/2025 10:07:43,1746616063370,1,07/05/2025 12:07:43,212748,1,questionnaire-yz2p,,45925576,a0tp49ps,13362431,,live,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,BDD female vignette and questions (First),16,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Depression,1,Depression,1,Depression,2,Depression,2,Depression,1,Generalised anxiety disorder,2,Generalised anxiety disorder,1,Body dysmorphic disorder,2,Generalised anxiety disorder,2,Social anxiety disorder/social phobia,2,Body dysmorphic disorder,2,Social anxiety disorder/social phobia,1,Body dysmorphic disorder,2,Obsessive-compulsive disorder,2,Body dysmorphic disorder,1,Depression,1,"DERS-SF
RCADS",Initial assessment,When did this start? What has changed? What are her thoughts about her skin - why does she think it's 'not normal' anymore? Are there periods when the anxiety gets better? What is Mya doing to cope? Any family history of mental health difficulties? ,Third wave cognitive behavioural therapy (e.g. ACT; CFT; DBT; MBCT; Schema therapy) ,4,,40,"This might help with the 'C' part of the CBT - to challenge some of the thoughts / cognitions Mya might have about her skin's condition. If she is able to see a dermatologist, either she will be able to access the right support, if needed. If not, we might be able to reinforce mum's opinion that there really isnt anything wrong with her skin.   ",Both (young person and parent/carer/guardian),3,4 to 8,2,None,None
1,1746700412414,08/05/2025 10:33:32,1746704012414,1,08/05/2025 12:33:32,212748,1,questionnaire-yz2p,,45981226,wx9vy8sv,13376447,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1536x864,1528x712,Completed prevalence - clicked onto thanks and debrief,,0,BDD female vignette and questions (First),16,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder,2,Social anxiety disorder/social phobia,2,Depression,2,Depression,2,Depression,1,Generalised anxiety disorder,2,Generalised anxiety disorder,1,Generalised anxiety disorder,1,Generalised anxiety disorder,2,Social anxiety disorder/social phobia,2,Social anxiety disorder/social phobia,1,Social anxiety disorder/social phobia,1,Body dysmorphic disorder,2,Obsessive-compulsive disorder,2,Body dysmorphic disorder,1,Generalised anxiety disorder,2,"RCADS 
ChOCI - OCD measure
",CGAS,Would want to understand the reasoning behind not socialising. Could be anxiety related or OCD if perhaps the fear of seeing friends is that she may make them ill or infected with her believed skin condition. would also want more information from parent re. the reassurance seeking and the nature of this behaviour. also do not have enough information to indicate any eating disorder. What is the driver for the feelings of worthlessness? ,Third wave cognitive behavioural therapy (e.g. ACT; CFT; DBT; MBCT; Schema therapy) ,4,,50,Seeing this professional may provide reassurance if they can confirm no skin condition however this visit could also reinforce the worry and anxiety around this issue. ,Both (young person and parent/carer/guardian),3,9 to 12,3,NICE guidelines (but even these leave much to be desired in terms of specific children and young person guidelines),the young person may benefit from DBT for adolescences manual. May also benefit from CFT approach and/or ACT matrix manual 
1,1747149372520,13/05/2025 15:16:12,1747152972520,1,13/05/2025 17:16:12,212748,1,questionnaire-yz2p,,46137147,ohpnp488,13413045,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1920x1080,1912x920,Completed prevalence - clicked onto thanks and debrief,,0,BDD female vignette and questions (First),16,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder,2,Social anxiety disorder/social phobia,2,Depression,2,Body dysmorphic disorder,1,Depression,1,Generalised anxiety disorder,2,Generalised anxiety disorder,1,Generalised anxiety disorder,1,Generalised anxiety disorder,2,Social anxiety disorder/social phobia,2,Social anxiety disorder/social phobia,1,Social anxiety disorder/social phobia,1,Body dysmorphic disorder,2,Eating disorder,1,Body dysmorphic disorder,1,Social anxiety disorder/social phobia,3,RCADS,none,Full camhs assessement,Cognitive behavioural therapy (CBT) ,2,,20,,Both (young person and parent/carer/guardian),3,4 to 8,2,none,none
END OF FILE
